title,price,pay_count,cluster,cluster_name
天佑德青稞酒52度有机出口型和平版750ml*2瓶清香型<span class=H>白酒</span>,320.0,100,2,高端溢价款
【酒厂直供】古井贡酒年份原浆50度古5礼盒套装500ml*2瓶装,240.0,100,2,高端溢价款
<span class=H>白酒</span>纯粮食酒水泡酒纯粮酒高粱老酒高度散装52度60度桶装散酒原浆,79.0,30000,2,高端溢价款
汾酒官方旗舰店山西杏花村酒53度青花汾20 500ml<span class=H>白酒</span>送礼清香型,467.02,3000,2,高端溢价款
【官方直营】古井贡酒年三十-和 52度500mL高度<span class=H>白酒</span> 马年新品,225.0,1000,2,高端溢价款
山西汾酒山西杏花村酒 42度1915巴拿马20汾酒475ml1瓶,362.82,300,2,高端溢价款
【年货节热卖】南山行南山行无礼盒金装鲜竹<span class=H>白酒</span>52度500ml竹子酒,29.9,2,1,大众走量款
【官方直营】泸州老窖 特曲酒(60版)52度500ml*2瓶装 浓香型<span class=H>白酒</span>,920.0,2000,2,高端溢价款
古越龙山女儿红封坛纪念<span class=H>白酒</span>3斤周岁封酒满月婚宴喜宴可专属定制,428.0,4,0,小众潜力款
【官方旗舰】茅台马年新春礼盒2026新春纳福季53度飞天酒200mL*2,2299.0,1000,2,高端溢价款
东北粮食<span class=H>白酒</span>纯粮正宗5.5L大桶42/52/60度清香型粮食老酒桶装酒,70.59,35,1,大众走量款
泸州老窖定制酒马年生肖酒52度999ml福禄自在黄葫芦浓香<span class=H>白酒</span>送礼,398.0,3000,2,高端溢价款
洋河 高线光瓶酒 蓝洋河 42度500mL,59.0,3000,2,高端溢价款
陕西西凤酒45度绵柔凤香型<span class=H>白酒</span>整箱官方旗舰店纯粮食酒送礼送长辈,299.0,300,2,高端溢价款
口子窖小池窖特酿52度500mL2瓶礼盒 安徽兼香<span class=H>白酒</span>节日送礼送长辈,299.0,4000,2,高端溢价款
碧春酒密15酱香型53度贵州老酒纯粮食酱酒商务宴请,268.16,1000,2,高端溢价款
西北沙漠肉苁蓉酒荒漠肉苁蓉养生露酒酒色浓郁酒香42度100ml*5瓶,29.8,6,1,大众走量款
口子窖古窖清50度500mL 安徽兼香型口粮<span class=H>白酒</span>送礼送长辈官方旗舰店,216.0,1000,2,高端溢价款
北京红星二锅头清香醇和红坛53度纯粮高度<span class=H>白酒</span>过节送礼盒装送礼袋,208.48,40,0,小众潜力款
【年货礼盒】西凤酒双禧礼盒 52度凤香过年<span class=H>白酒</span>正品喜庆单盒装2瓶,239.0,2000,2,高端溢价款
【春节送礼】杜康喜事连连<span class=H>白酒</span>礼盒52度500ml*2瓶送礼收藏纯粮酒,227.0,6000,2,高端溢价款
【新品上市】西凤酒55度1964珍藏版 凤香型<span class=H>白酒</span> 双瓶装500ml*2瓶,245.0,700,2,高端溢价款
贵州酱香型<span class=H>白酒</span>53度纯粮食酿酒正品官方旗舰店整箱500ml*6瓶送礼,485.0,200,2,高端溢价款
【梁朝伟首选<span class=H>白酒</span>】水井坊臻酿八号大师款52度520ml粮食<span class=H>白酒</span>,388.52,84,2,高端溢价款
酒祖杜康老窖5 浓香型纯粮食酒52度500mL 6瓶 整箱装口粮宴请<span class=H>白酒</span>,298.0,17,0,小众潜力款
毛铺酒官方旗舰店42度520ml草本酒绿荞口粮小瓶酒苦荞酒<span class=H>白酒</span>基酒,360.0,2000,2,高端溢价款
大坛酒洋河 珍酿 52度1.88L 官方旗舰店 绵柔型<span class=H>白酒</span>,388.0,100,2,高端溢价款
酒祖杜康小封坛青坛50度500ml*2瓶整箱装浓香型送礼宴请高端<span class=H>白酒</span>,822.12,22,0,小众潜力款
雪花醴18.8度999ml瓶*2礼盒“禮以醴成”内配礼袋酒具 天工开物版,999.0,2,0,小众潜力款
古越龙山马年限定女儿红周岁封酒5斤礼盒装百日满月封酒纪念礼物,428.0,4,0,小众潜力款
云南澜沧江酒 53度云酱园酒云南人的酱酒500ml/瓶酱香型<span class=H>白酒</span>礼盒,218.0,0,0,小众潜力款
杜康老窖10浓香型<span class=H>白酒</span>52度高度酒纯粮食高粱酒,458.0,1000,2,高端溢价款
汾阳王 29.8度200ml/瓶清香型<span class=H>白酒</span>纯粮酿造低度微醺女士<span class=H>白酒</span>送礼,36.55,1,1,大众走量款
郎酒 红花郎酒·15(丙午马年生肖纪念酒) 53度酱香型<span class=H>白酒</span> 750mL,899.0,100,2,高端溢价款
【马年新品】舍得马年生肖纪念酒 54度浓香型<span class=H>白酒</span>年货518ml礼盒装,592.0,200,2,高端溢价款
雪花醴18.8度999ml瓶*2礼盒“禮以醴成”内配礼袋酒具 天坛版,999.0,6,0,小众潜力款
贵州赖茅传承蓝53度500ml*6瓶整箱盒装酱香型<span class=H>白酒</span>商务宴请送礼,2000.0,17,0,小众潜力款
五粮液股份出品盛世佳酿酒52度浓香型酒纯粮食<span class=H>白酒</span>整箱500ml*6瓶,499.0,3000,2,高端溢价款
赖氏父子老酒师酱香型<span class=H>白酒</span>粮食酿造坤沙<span class=H>白酒</span>53度500ml,287.83,200,2,高端溢价款
汾阳王39度清欢475ml/瓶清香型<span class=H>白酒</span>低度微醺女士<span class=H>白酒</span>送礼纯粮酿造,102.55,0,0,小众潜力款
杏氿山西清香型纯粮富贵吉祥礼盒摆件酒带夜光效果53度750ml*2坛,99.0,600,2,高端溢价款
【38开门红】迎驾贡酒洞藏6 42度500ml*4瓶浓香型整箱<span class=H>白酒</span>水1,580.0,52,0,小众潜力款
【酒厂直营】迎驾贡酒绵柔42度浓香型<span class=H>白酒</span>严选纯粮酿造8瓶双箱,199.0,100,2,高端溢价款
山西洪洞 玉堂春D8绵柔清香型纯粮食酒高粱<span class=H>白酒</span>42度500ml*6瓶整箱,185.26,10,0,小众潜力款
【38开门红】迎驾贡酒洞藏20  52度500ml*2瓶高度浓香型<span class=H>白酒</span>,1100.0,500,2,高端溢价款
【 官方直营】古井贡酒年份原浆献礼50度500mL*6瓶浓香型<span class=H>白酒</span>整箱,535.0,300,2,高端溢价款
【迎春】夏藏荷花<span class=H>白酒</span>酱香型<span class=H>白酒</span>53度500ml装<span class=H>白酒</span>纯粮酿造节日礼,170.0,500,2,高端溢价款
山西清香型粮食<span class=H>白酒</span>53度事事如意500ml*2瓶礼盒装摆件收藏送礼酒,83.26,19,1,大众走量款
天佑德青稞酒52度有机出口型和平版750ml*2瓶清香型<span class=H>白酒</span>,320.0,100,2,高端溢价款
官方正品 四特酒江西四星52度460ml  特香型<span class=H>白酒</span> 浓酱清三香,78.0,500,2,高端溢价款
<span class=H>白酒</span>纯粮食酒水泡酒纯粮酒高粱老酒高度散装52度60度桶装散酒原浆,79.0,30000,2,高端溢价款
汾酒官方旗舰店山西杏花村酒53度青花汾20 500ml<span class=H>白酒</span>送礼清香型,467.02,3000,2,高端溢价款
【官方直营】古井贡酒年三十-和 52度500mL高度<span class=H>白酒</span> 马年新品,225.0,1000,2,高端溢价款
山西汾酒山西杏花村酒 42度1915巴拿马20汾酒475ml1瓶,362.82,300,2,高端溢价款
【年货节热卖】南山行南山行无礼盒金装鲜竹<span class=H>白酒</span>52度500ml竹子酒,29.9,2,1,大众走量款
【官方直营】泸州老窖 特曲酒(60版)52度500ml*2瓶装 浓香型<span class=H>白酒</span>,920.0,2000,2,高端溢价款
古越龙山女儿红封坛纪念<span class=H>白酒</span>3斤周岁封酒满月婚宴喜宴可专属定制,428.0,4,0,小众潜力款
【官方旗舰】茅台马年新春礼盒2026新春纳福季53度飞天酒200mL*2,2299.0,1000,2,高端溢价款
洋河 高线光瓶酒 蓝洋河 42度500mL,59.0,3000,2,高端溢价款
东北粮食<span class=H>白酒</span>纯粮正宗5.5L大桶42/52/60度清香型粮食老酒桶装酒,70.59,35,1,大众走量款
口子窖小池窖特酿52度500mL2瓶礼盒 安徽兼香<span class=H>白酒</span>节日送礼送长辈,299.0,4000,2,高端溢价款
泸州老窖定制酒马年生肖酒52度999ml福禄自在黄葫芦浓香<span class=H>白酒</span>送礼,398.0,3000,2,高端溢价款
陕西西凤酒45度绵柔凤香型<span class=H>白酒</span>整箱官方旗舰店纯粮食酒送礼送长辈,299.0,300,2,高端溢价款
西凤<span class=H>白酒</span>官方旗舰店20年礼盒2瓶装45/52度纯粮食酿造高档送长辈礼,686.0,4000,2,高端溢价款
碧春酒密15酱香型53度贵州老酒纯粮食酱酒商务宴请,268.16,1000,2,高端溢价款
【年货礼盒】西凤酒双禧礼盒 52度凤香过年<span class=H>白酒</span>正品喜庆单盒装2瓶,239.0,2000,2,高端溢价款
西北沙漠肉苁蓉酒荒漠肉苁蓉养生露酒酒色浓郁酒香42度100ml*5瓶,29.8,6,1,大众走量款
北京红星二锅头清香醇和红坛53度纯粮高度<span class=H>白酒</span>过节送礼盒装送礼袋,208.48,40,0,小众潜力款
口子窖古窖清50度500mL 安徽兼香型口粮<span class=H>白酒</span>送礼送长辈官方旗舰店,216.0,1000,2,高端溢价款
【春节送礼】杜康喜事连连<span class=H>白酒</span>礼盒52度500ml*2瓶送礼收藏纯粮酒,227.0,6000,2,高端溢价款
【官方正品】西凤酒52度红西凤1978 高端礼盒送礼双瓶装500ml*2瓶,1045.0,600,2,高端溢价款
【梁朝伟首选<span class=H>白酒</span>】水井坊臻酿八号大师款52度520ml粮食<span class=H>白酒</span>,388.52,84,2,高端溢价款
五粮液股份出品万事如意心和源浓香型52度<span class=H>白酒</span>2瓶高档酒水礼盒装w,553.0,700,2,高端溢价款
毛铺酒官方旗舰店42度520ml草本酒绿荞口粮小瓶酒苦荞酒<span class=H>白酒</span>基酒,360.0,2000,2,高端溢价款
酒祖杜康小封坛青坛50度500ml*2瓶整箱装浓香型送礼宴请高端<span class=H>白酒</span>,822.12,22,0,小众潜力款
贵州酱香型<span class=H>白酒</span>53度纯粮食酿酒正品官方旗舰店整箱500ml*6瓶送礼,485.0,200,2,高端溢价款
酒祖杜康老窖5 浓香型纯粮食酒52度500mL 6瓶 整箱装口粮宴请<span class=H>白酒</span>,298.0,17,0,小众潜力款
雪花醴18.8度999ml瓶*2礼盒“禮以醴成”内配礼袋酒具 天工开物版,999.0,2,0,小众潜力款
古越龙山马年限定女儿红周岁封酒5斤礼盒装百日满月封酒纪念礼物,428.0,4,0,小众潜力款
杜康老窖10浓香型<span class=H>白酒</span>52度高度酒纯粮食高粱酒,458.0,1000,2,高端溢价款
云南澜沧江酒 53度云酱园酒云南人的酱酒500ml/瓶酱香型<span class=H>白酒</span>礼盒,218.0,0,0,小众潜力款
【梁朝伟首选<span class=H>白酒</span>】水井坊臻酿八号52度520ml*6瓶浓香整箱装囤货,2456.45,1000,2,高端溢价款
雪花醴18.8度999ml瓶*2礼盒“禮以醴成”内配礼袋酒具 天坛版,999.0,6,0,小众潜力款
【马年新品】舍得马年生肖纪念酒 54度浓香型<span class=H>白酒</span>年货518ml礼盒装,592.0,200,2,高端溢价款
杏氿山西清香型纯粮富贵吉祥礼盒摆件酒带夜光效果53度750ml*2坛,99.0,600,2,高端溢价款
汾阳王 29.8度200ml/瓶清香型<span class=H>白酒</span>纯粮酿造低度微醺女士<span class=H>白酒</span>送礼,36.55,1,1,大众走量款
【38开门红】迎驾贡酒洞藏6 42度500ml*4瓶浓香型整箱<span class=H>白酒</span>水1,580.0,52,0,小众潜力款
贵州赖茅传承蓝53度500ml*6瓶整箱盒装酱香型<span class=H>白酒</span>商务宴请送礼,2000.0,17,0,小众潜力款
【迎春】夏藏荷花<span class=H>白酒</span>酱香型<span class=H>白酒</span>53度500ml装<span class=H>白酒</span>纯粮酿造节日礼,170.0,500,2,高端溢价款
赖氏父子老酒师酱香型<span class=H>白酒</span>粮食酿造坤沙<span class=H>白酒</span>53度500ml,287.83,200,2,高端溢价款
汾阳王39度清欢475ml/瓶清香型<span class=H>白酒</span>低度微醺女士<span class=H>白酒</span>送礼纯粮酿造,102.55,0,0,小众潜力款
【38开门红】迎驾贡酒洞藏20  52度500ml*2瓶高度浓香型<span class=H>白酒</span>,1100.0,500,2,高端溢价款
【酒厂直营】迎驾贡酒绵柔42度浓香型<span class=H>白酒</span>严选纯粮酿造8瓶双箱,199.0,100,2,高端溢价款
山西清香型粮食<span class=H>白酒</span>53度事事如意500ml*2瓶礼盒装摆件收藏送礼酒,83.26,19,1,大众走量款
山西洪洞 玉堂春D8绵柔清香型纯粮食酒高粱<span class=H>白酒</span>42度500ml*6瓶整箱,185.26,10,0,小众潜力款
【 官方直营】古井贡酒年份原浆献礼50度500mL*6瓶浓香型<span class=H>白酒</span>整箱,535.0,300,2,高端溢价款
[甄选礼盒]郎酒 青花郎酒 炉火纯青礼盒 53度酱香型<span class=H>白酒</span>500mL*2瓶,1718.0,13,0,小众潜力款
【酒厂直供】古井贡酒年份原浆50度古5礼盒套装500ml*2瓶装,240.0,100,2,高端溢价款
朝鲜进口原装人参酒52度整根人参朝鲜特产人参酒,228.0,1,0,小众潜力款
【国家补贴至高省500元】vivo S50 学生拍照大电池大内存<span class=H>手机</span> vivo<span class=H>手机</span>官方旗舰店正品官网新款s30,2464.15,0,0,小众潜力款
新品上市OPPOReno15正品新款学生智能宋雨琦精致小直屏2亿,2464.15,40000,2,高端溢价款
【享15%国补】vivo iQOO 15新品第五代骁龙8至尊版2K三星屏国补游戏<span class=H>手机</span>iQOO官方旗舰店官网正品大内存iqoo15,3699.0,40000,2,高端溢价款
新品上市OPPO Find X9旗舰正品新款4K超清实况照片天玑9500,3544.45,10000,2,高端溢价款
【新品上市 抢先付定】HONOR/荣耀Magic V6 折叠屏<span class=H>手机</span>至臻黑钻屏 第五代骁龙8至尊  轻薄续航正品官方旗舰店,99999.0,0,0,小众潜力款
【国补至高省500元】vivo iQOO 15 Ultra旗舰新品性能电竞游戏大内存<span class=H>手机</span>iQOO官方旗舰店官网正品iqoo15ultra,5499.0,0,0,小众潜力款
享国补OPPO 一加 15第五代骁龙8至尊版电竞<span class=H>手机</span>一加官方旗舰店,3499.0,10000,2,高端溢价款
【旗舰新品 现货速发】威图VERTU纬图 AGENT Q奢品直面屏AI智能体<span class=H>手机</span>  安全加密三系统 礼品送礼 24期免息,29502.0,30,0,小众潜力款
oneplusOPPO一加 15 新品上市第五代骁龙8至尊版性能旗舰<span class=H>手机</span>游戏AI手,3455.0,20000,2,高端溢价款
【购机享3期免息】REDMI K80红米k80<span class=H>手机</span>官方旗舰店游戏拍照学生国补智能<span class=H>手机</span>小米<span class=H>手机</span>红米<span class=H>手机</span>redmik80,1672.33,300000,2,高端溢价款
【12期免息】Apple/苹果 iPhone 17 <span class=H>手机</span>,5967.45,0,0,小众潜力款
威图女王节礼物 马年限定VERTU 纬图奢品新款折叠屏QuantumFlip量,22300.0,90,0,小众潜力款
【12期免息】Apple/苹果 iPhone 17 Pro <span class=H>手机</span> A19 Pro 芯片 2025新款 全国联保 游戏拍照 支持淘金币,8999.0,1000,2,高端溢价款
【国家补贴至高立省500元】vivo X300 Pro新品蔡司2亿APO超级长焦天玑9500拍照<span class=H>手机</span>官方旗舰店官网,4699.0,0,0,小众潜力款
REDMI Turbo 4新品红米note<span class=H>手机</span>小米<span class=H>手机</span>小米官方旗舰店官网redmi正品turbo4,1370.58,90000,2,高端溢价款
Apple/苹果 iPhone 14 Pro Max 新机 苹果14promax 原封正品<span class=H>手机</span>,2799.0,800,2,高端溢价款
【国家补贴500元】HUAWEI Mate 80 新品华为麒麟芯片 红枫影像鸿蒙<span class=H>手机</span>华为官方旗舰店mate80系列2127,4699.0,1000,2,高端溢价款
【国家补贴】Apple/苹果 iPhone 17 <span class=H>手机</span>,5967.45,10000,2,高端溢价款
【国家补贴15%】华为nova15 麒麟8020芯片 多焦段红枫影像 鸿蒙AI 华为直屏鸿蒙<span class=H>手机</span>官方旗舰店正品,2499.0,1000,2,高端溢价款
【新品】HUAWEI Mate 80 Pro 麒麟9030系列芯片 第二代红枫影像 鸿蒙AI 华为<span class=H>手机</span>鸿蒙华为官方旗舰店,5999.0,0,0,小众潜力款
【政府补贴】2026新款官方旗舰店i17mini迷你小<span class=H>手机</span>4英寸小屏幕智能小尺寸卡片小孩学生专用百元备用机华强北,398.0,200,2,高端溢价款
【国家补贴】Apple/苹果 iPhone 17 Pro Max<span class=H>手机</span>官方旗舰店官网正品全新2025年新款5G全网通<span class=H>手机</span>,9469.08,10000,2,高端溢价款
Apple/苹果 iPhone 14 Pro Max 原封 苹果14pro max 全新正品<span class=H>手机</span>,3450.0,1000,2,高端溢价款
【国补至高500元】Apple/苹果 iPhone 17 <span class=H>手机</span> 官方正品 全国联保 25年新款 政府补贴 支持淘金币 国行正品  苹果17<span class=H>手机</span>,5967.45,10000,2,高端溢价款
【官方旗舰店】2026新款i16promax智能<span class=H>手机</span>256GB大内存游戏千百元学生党5G全网通便宜老年人安卓工作室备用机,338.0,300,2,高端溢价款
【新品上市】Samsung/三星 Galaxy S26+ 拟人AI助理 增强视觉影像 骁龙8至尊版移动平台 AI<span class=H>手机</span>,8299.0,0,0,小众潜力款
【全新上市】Apple/苹果 iPhone 17e <span class=H>手机</span> 全国联保 全新未拆封 游戏拍照,4499.0,12,0,小众潜力款
【官方旗舰店】旗舰P70Pro原装<span class=H>手机</span>4800W高清像素双卡双待,341.0,200,2,高端溢价款
【以旧换新至高补贴950元】Apple/苹果 iPhone 17 <span class=H>手机</span> 正品新款 5G<span class=H>手机</span> 全新智能 支持淘金币 国补 政府补贴   苹果17<span class=H>手机</span>,5929.0,2000,2,高端溢价款
【以旧换新立减300元】Apple/苹果 iPhone 17 Pro <span class=H>手机</span> A19 Pro 芯片 2025新款 全新原封 正品保障,8999.0,600,2,高端溢价款
iPhone 16 Pro Max苹果16promax国行iphone16pro苹果16Pro<span class=H>手机</span>,6599.0,1000,2,高端溢价款
【新品】HUAWEI Mate X7 麒麟9030 Pro芯片 超可靠折叠玄武架构 华为折叠屏鸿蒙<span class=H>手机</span>华为<span class=H>手机</span>专卖店,13999.0,27,0,小众潜力款
【12期免息】HUAWEI|华为 Mate 80<span class=H>手机</span>官方旗舰店新款游戏<span class=H>手机</span>数码<span class=H>手机</span>专卖店智能mate70升级款,4199.0,1000,2,高端溢价款
【以旧换新至高补贴600元】Apple/苹果 iPhone 17 Pro Max <span class=H>手机</span> 官方正品 全新未拆封 支持淘金币 国行正品 25年新款    苹果17promax<span class=H>手机</span>,9967.45,700,2,高端溢价款
【新品上市】Samsung/三星 Galaxy S26 Ultra 拟人AI助理 <span class=H>手机</span> 2亿像素主摄 视觉影像 骁龙8至尊版 AI<span class=H>手机</span>,10299.0,0,0,小众潜力款
Apple/苹果iPhone 16 Pro国行正品 新款苹果16 Pro Max双卡5G<span class=H>手机</span>,5498.0,1000,2,高端溢价款
Apple/苹果 iPhone 13 Pro Max 苹果 13promax 全新<span class=H>手机</span> 全网通5G,2679.0,600,2,高端溢价款
【12期免息】Apple/苹果 iPhone 17 <span class=H>手机</span> A19 芯片 2025新款 全新未拆封 多仓速发 官方正品,5999.0,3000,2,高端溢价款
Apple/苹果 iPhone 15 Pro Max国行双卡全网通5G预激活正品<span class=H>手机</span>,4383.0,900,2,高端溢价款
iKKO MindOne 卡片AI<span class=H>手机</span>小屏便携AI工具双系统索尼5000万翻转镜头,2899.0,1000,2,高端溢价款
【官方正品】2026全新原封X200Pro旗舰智能<span class=H>手机</span>超大内存6.5英寸大屏全网通双卡千百元价学生工作老人备用机店,448.0,100,2,高端溢价款
Apple/苹果 iPhone 17 苹果17 国行新款iPhone17苹果十七双卡<span class=H>手机</span>,5399.0,100,0,小众潜力款
【12期免息】Apple/苹果 iPhone 17 Pro Max <span class=H>手机</span> A19 Pro 芯片 2025 新款 全新未拆封 官方正品 多仓速发,9999.0,5000,2,高端溢价款
Apple/苹果 iPhone 12 Pro Max苹果12pro 国行双卡正品<span class=H>手机</span>全网通,2030.0,400,2,高端溢价款
Apple/苹果 iPhone 15 Pro Max国行双卡全网通5G<span class=H>手机</span>正品现货速发,4383.0,200,2,高端溢价款
【15%国家补贴】OPPO真我Neo8第五代骁龙8长续航大电池新款学生智能AI游戏性能<span class=H>手机</span>新品上市realme正品,2209.15,0,0,小众潜力款
【地补10%】小米17<span class=H>手机</span>新品上市高清徕卡摄像头小米官方旗舰店同款非17ultra iphone17,3840.71,79,0,小众潜力款
【原封正品】2026年新款外卖骑手抢单专用5G全网通<span class=H>手机</span>10000mAh大电池16GB+512GB三防电霸IP68级防尘防水<span class=H>手机</span>,1000.0,5,0,小众潜力款
【国家补贴至高省500元】vivo S50 学生拍照大电池大内存<span class=H>手机</span> vivo<span class=H>手机</span>官方旗舰店正品官网新款s30,2464.15,0,0,小众潜力款
新品上市OPPOReno15正品新款学生智能宋雨琦精致小直屏2亿,2464.15,40000,2,高端溢价款
新品上市OPPO Find X9旗舰正品新款4K超清实况照片天玑9500,3544.45,10000,2,高端溢价款
【享15%国补】vivo iQOO 15新品第五代骁龙8至尊版2K三星屏国补游戏<span class=H>手机</span>iQOO官方旗舰店官网正品大内存iqoo15,3699.0,40000,2,高端溢价款
【新品上市 抢先付定】HONOR/荣耀Magic V6 折叠屏<span class=H>手机</span>至臻黑钻屏 第五代骁龙8至尊  轻薄续航正品官方旗舰店,99999.0,0,0,小众潜力款
vivo iQOO Z10 Turbo正品新款大电池大内存iQOO官方旗舰店国家补贴学生智能大内存<span class=H>手机</span>,1502.33,60000,2,高端溢价款
享国补OPPO 一加 15第五代骁龙8至尊版电竞<span class=H>手机</span>一加官方旗舰店,3499.0,10000,2,高端溢价款
【购机享3期免息】REDMI K80红米k80<span class=H>手机</span>官方旗舰店游戏拍照学生国补智能<span class=H>手机</span>小米<span class=H>手机</span>红米<span class=H>手机</span>redmik80,1672.33,300000,2,高端溢价款
oneplusOPPO一加 15 新品上市第五代骁龙8至尊版性能旗舰<span class=H>手机</span>游戏AI手,3455.0,20000,2,高端溢价款
【旗舰新品 现货速发】威图VERTU纬图 AGENT Q奢品直面屏AI智能体<span class=H>手机</span>  安全加密三系统 礼品送礼 24期免息,29502.0,30,0,小众潜力款
威图女王节礼物 马年限定VERTU 纬图奢品新款折叠屏QuantumFlip量,22300.0,90,0,小众潜力款
REDMI Turbo 4新品红米note<span class=H>手机</span>小米<span class=H>手机</span>小米官方旗舰店官网redmi正品turbo4,1370.58,90000,2,高端溢价款
【国家补贴至高立省500元】vivo X300 Pro新品蔡司2亿APO超级长焦天玑9500拍照<span class=H>手机</span>官方旗舰店官网,4699.0,0,0,小众潜力款
【12期免息】Apple/苹果 iPhone 17 Pro <span class=H>手机</span> A19 Pro 芯片 2025新款 全国联保 游戏拍照 支持淘金币,8999.0,1000,2,高端溢价款
【国家补贴15%】华为nova15 麒麟8020芯片 多焦段红枫影像 鸿蒙AI 华为直屏鸿蒙<span class=H>手机</span>官方旗舰店正品,2499.0,1000,2,高端溢价款
Apple/苹果 iPhone 14 Pro Max 新机 苹果14promax 原封正品<span class=H>手机</span>,2799.0,800,2,高端溢价款
【国家补贴500元】HUAWEI Mate 80 新品华为麒麟芯片 红枫影像鸿蒙<span class=H>手机</span>华为官方旗舰店mate80系列2127,4699.0,1000,2,高端溢价款
【可用政府补贴立省15%】REDMI K80 至尊版<span class=H>手机</span>红米k80至尊小米<span class=H>手机</span>小米官方旗舰店官网学生旗舰电竞游戏<span class=H>手机</span>,2299.0,3000,2,高端溢价款
【新品】HUAWEI Mate 80 Pro 麒麟9030系列芯片 第二代红枫影像 鸿蒙AI 华为<span class=H>手机</span>鸿蒙华为官方旗舰店,5999.0,0,0,小众潜力款
分期免息 官方正品 全国联保Huawei/华为5G<span class=H>手机</span> 12GB+512GB 2026新款鸿蒙系列智选智能全网通品牌<span class=H>手机</span>,1699.0,600,2,高端溢价款
iKKO MindOne 卡片AI<span class=H>手机</span>小屏便携AI工具双系统索尼5000万翻转镜头,2899.0,1000,2,高端溢价款
【国家补贴】Apple/苹果 iPhone 17 <span class=H>手机</span>,5967.45,10000,2,高端溢价款
【政府补贴】2026新款官方旗舰店i17mini迷你小<span class=H>手机</span>4英寸小屏幕智能小尺寸卡片小孩学生专用百元备用机华强北,398.0,200,2,高端溢价款
【新品上市】Samsung/三星 Galaxy S26+ 拟人AI助理 增强视觉影像 骁龙8至尊版移动平台 AI<span class=H>手机</span>,8299.0,0,0,小众潜力款
Apple/苹果 iPhone 13 Pro Max 苹果 13promax 全新<span class=H>手机</span> 全网通5G,2679.0,600,2,高端溢价款
【国家补贴】Apple/苹果 iPhone 17 Pro Max<span class=H>手机</span>官方旗舰店官网正品全新2025年新款5G全网通<span class=H>手机</span>,9469.08,10000,2,高端溢价款
Apple/苹果 iPhone 12 Pro Max苹果12pro 国行双卡正品<span class=H>手机</span>全网通,2030.0,400,2,高端溢价款
【新品上市】Samsung/三星 Galaxy S26 Ultra 拟人AI助理 <span class=H>手机</span> 2亿像素主摄 视觉影像 骁龙8至尊版 AI<span class=H>手机</span>,10299.0,0,0,小众潜力款
【官方旗舰店】2026新款i16promax智能<span class=H>手机</span>256GB大内存游戏千百元学生党5G全网通便宜老年人安卓工作室备用机,338.0,300,2,高端溢价款
【品牌特卖 新品上市】原封正品便宜学生价AI语音红外摇控OTG大内存超薄大屏电竞游戏安卓备用全网通智能<span class=H>手机</span>,345.24,100,2,高端溢价款
Apple/苹果 iPhone 14 Pro Max 原封 苹果14pro max 全新正品<span class=H>手机</span>,3450.0,1000,2,高端溢价款
【官方正品】2026全新原封X200Pro旗舰智能<span class=H>手机</span>超大内存6.5英寸大屏全网通双卡千百元价学生工作老人备用机店,448.0,100,2,高端溢价款
未拆封国行！Apple/苹果 iPhone14ProMax<span class=H>手机</span>正品激活苹果14Pro双卡5G新机,3050.0,1000,2,高端溢价款
【地补10%】小米17<span class=H>手机</span>新品上市高清徕卡摄像头小米官方旗舰店同款非17ultra iphone17,3840.71,79,0,小众潜力款
【以旧换新至高补贴950元】Apple/苹果 iPhone 17 <span class=H>手机</span> 正品新款 5G<span class=H>手机</span> 全新智能 支持淘金币 国补 政府补贴   苹果17<span class=H>手机</span>,5929.0,2000,2,高端溢价款
【原封正品】2026年新款外卖骑手抢单专用5G全网通<span class=H>手机</span>10000mAh大电池16GB+512GB三防电霸IP68级防尘防水<span class=H>手机</span>,1000.0,5,0,小众潜力款
【12期免息】Apple/苹果 iPhone 17 <span class=H>手机</span> A19 芯片 2025新款 全新未拆封 多仓速发 官方正品,5999.0,3000,2,高端溢价款
【以旧换新立减300元】Apple/苹果 iPhone 17 Pro <span class=H>手机</span> A19 Pro 芯片 2025新款 全新原封 正品保障,8999.0,600,2,高端溢价款
【现货速发】Redmi Note 15 Pro<span class=H>手机</span>红米note<span class=H>手机</span>小米<span class=H>手机</span>小米官方旗舰店官网新品小米note15pro,1093.11,5000,2,高端溢价款
【补贴至高15%】REDMI K80 至尊版<span class=H>手机</span>红米k80至尊小米<span class=H>手机</span>官方旗舰店新品上市学生电竞游戏<span class=H>手机</span>k80至尊,1928.65,5000,2,高端溢价款
Apple/苹果 iPhone 17 苹果17 国行新款iPhone17苹果十七双卡<span class=H>手机</span>,5399.0,100,0,小众潜力款
Apple/苹果 iphone11苹果11原装正品国行双卡4G全网通6.1英寸<span class=H>手机</span>,1180.0,900,2,高端溢价款
iPhone 16 Pro Max苹果16promax国行iphone16pro苹果16Pro<span class=H>手机</span>,6599.0,1000,2,高端溢价款
Apple/苹果iPhone15plus苹果15pro国行苹果14plus苹果13<span class=H>手机</span>国补,1980.0,81,0,小众潜力款
Apple/苹果iPhone 16 Pro国行正品 新款苹果16 Pro Max双卡5G<span class=H>手机</span>,5498.0,1000,2,高端溢价款
2026新款 i17mini迷你智能<span class=H>手机</span>全网通5G寸小屏长续航mini便携学生,398.0,100,2,高端溢价款
